Dti,Cscore_b,Curr_rte,Act_upb,Next_stat,UMP,yqtr,QGT_UMP,QDT_UMP,AG_UMP,lagging_UMP,QGT_GDP,QRT_GDP,AG_GDP,GDP_Annual_Rate,Ggr,CLTV,HS,PPI,Permits,Orig_chn,Orig_rt,Orig_trm,Num_bo
22,658,6.375,298530.45,SDQ,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,71.918153987,534.33,171.33,559.33,B,6.375,360,1
35,654,4.875,88856.75,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,53.332926805,"1,246.00",187.07,"1,252.67",C,4.875,360,1
32,634,6.25,173647.11,DEL,8.3,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,75.715418128,525.67,169.53,538.67,R,6.25,360,2
38,645,6.125,226249.74,CUR,5,2007Q4,0.02817,0.13333,8.27%,0.1666666667,0.00606,1.00608,1.97%,2.45%,0.0060416952,93.339388261,"1,166.00",177.43,"1,188.33",C,6.125,360,1
42,668,4.625,135747.07,DEL,3.5,2019Q4,-0.02791,-0.10000,-7.02%,0,0.00526,1.00527,2.33%,2.13%,0.0052470168,46.128355274,"1,432.67",198.87,"1,490.00",R,4.625,360,1
38,654,4.875,133781.35,DEL,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,86.557415968,618.00,182.07,657.67,C,4.875,180,1
38,654,4.875,131957.43,CUR,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,84.93350463,602.00,184.23,599.67,C,4.875,180,1
28,602,6.25,384640.22,CUR,4.6,2007Q2,0.00000,0.00000,-2.88%,0.0666666667,0.00571,1.00573,1.83%,2.31%,0.0056960927,74.816641039,"1,451.00",172.83,"1,456.67",B,6.25,360,2
28,602,6.25,380982.99,DEL,5.1,2008Q1,0.04082,0.20000,11.11%,0.1333333333,-0.00576,0.99425,1.15%,-2.28%,-0.005780217,78.550941954,"1,064.00",183.87,"1,025.00",B,6.25,360,2
28,602,6.25,379725.42,DEL,5.6,2008Q2,0.06454,0.33333,18.52%,0.2,0.00515,1.00516,1.09%,2.08%,0.0051373424,80.679427594,"1,010.67",196.00,"1,061.00",B,6.25,360,2
28,602,6.25,378448.1,CUR,6.1,2008Q3,0.11778,0.66667,28.57%,0.3333333333,-0.00543,0.99459,0.00%,-2.15%,-0.005443022,82.769366357,862.33,200.47,858.67,B,6.25,360,2
28,602,6.25,373135,CUR,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,88.384029302,588.33,173.87,606.67,B,6.25,360,2
28,602,6.25,368927.09,DEL,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,88.770818246,602.00,184.23,599.67,B,6.25,360,2
28,602,6.25,367480.17,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,90.095120448,579.67,184.63,574.00,B,6.25,360,2
28,602,6.25,366010.52,DEL,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,90.336150369,542.33,188.00,583.33,B,6.25,360,2
28,602,6.25,364517.79,DEL,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,91.303917731,582.33,195.90,567.00,B,6.25,360,2
28,602,6.25,363001.61,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,91.006063026,574.33,203.70,611.67,B,6.25,360,2
28,602,6.25,361461.61,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,91.399635812,619.33,203.83,626.00,B,6.25,360,2
28,602,6.25,359897.43,DEL,8.5,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,92.331864866,671.67,200.77,691.33,B,6.25,360,2
28,602,6.25,358308.68,DEL,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,91.09972077,707.33,202.17,752.00,B,6.25,360,2
28,602,6.25,356694.97,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,88.68243234,739.33,201.80,774.00,B,6.25,360,2
28,602,6.25,355055.93,CUR,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,87.113027582,780.33,202.40,873.00,B,6.25,360,2
28,602,6.25,351700.19,DEL,7.5,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,82.232396267,953.33,203.60,952.00,B,6.25,360,2
28,602,6.25,349982.69,CUR,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,79.579175809,868.00,203.97,985.67,B,6.25,360,2
39,643,5,260319.93,DEL,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,43.828673091,582.33,195.90,567.00,B,5,180,1
34,631,4.625,129036.6,CUR,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,55.200235646,987.00,208.20,"1,039.33",C,4.625,360,2
34,631,4.625,116948.43,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,39.543417653,"1,204.00",199.70,"1,316.00",C,4.625,360,2
24,643,4.99,73413.01,DEL,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,30.115665817,908.00,202.27,915.00,C,4.99,360,1
24,643,4.99,73218.84,DEL,7.5,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,29.144300323,953.33,203.60,952.00,C,4.99,360,1
24,643,4.99,72924.54,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,28.228449012,868.00,203.97,985.67,C,4.99,360,1
24,643,4.99,72726.29,DEL,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,27.434367484,882.33,204.17,988.33,C,4.99,360,1
41,628,6.5,201873.09,CUR,6.8,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,106.34328433,663.00,178.03,638.67,R,6.5,360,2
58,613,7,85917.4,SDQ,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,81.569324306,574.33,203.70,611.67,R,7,360,1
43,649,4.375,159176.16,CUR,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,81.701680655,"1,158.00",193.03,"1,271.33",C,4.375,360,2
45,663,5.375,48564.27,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,47.363529511,"1,312.33",198.83,"1,370.67",C,5.375,360,2
45,663,5.375,48249.87,CUR,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,46.563500725,"1,264.33",202.57,"1,344.67",C,5.375,360,2
45,663,5.375,46939.59,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,44.167228051,"1,204.00",199.70,"1,316.00",C,5.375,360,2
57,642,5.875,171928.69,DEL,9.4,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,78.835527088,534.33,171.33,559.33,C,5.875,360,1
57,642,5.875,171564.54,DEL,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,78.3629536,588.33,173.87,606.67,C,5.875,360,1
45,621,4.875,178677.11,CUR,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,55.149635519,707.33,202.17,752.00,B,4.875,360,2
24,643,6.25,265332.65,CUR,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,95.456617535,602.00,184.23,599.67,R,6.25,360,2
30,650,4.625,69053.75,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,45.161212681,"1,246.00",187.07,"1,252.67",C,4.625,360,1
30,650,4.625,68055.87,CUR,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,42.665919266,"1,181.33",194.03,"1,277.00",C,4.625,360,1
30,650,4.625,66670.5,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,39.631520458,"1,240.33",203.77,"1,293.00",C,4.625,360,1
36,663,5.875,248600.05,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,86.255781731,567.67,176.90,623.33,C,5.875,360,1
36,663,5.875,245978.69,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,88.283574148,579.67,184.63,574.00,C,5.875,360,1
36,663,5.875,245079.1,DEL,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,88.550159802,542.33,188.00,583.33,C,5.875,360,1
36,663,5.875,244166.23,DEL,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,89.530568731,582.33,195.90,567.00,C,5.875,360,1
36,663,5.875,243164.39,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,89.243544808,574.33,203.70,611.67,C,5.875,360,1
36,663,5.875,242223.26,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,89.662984948,619.33,203.83,626.00,C,5.875,360,1
36,663,5.875,241268.24,CUR,8.5,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,90.612493025,671.67,200.77,691.33,C,5.875,360,1
36,663,5.875,239315.71,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,87.101750155,739.33,201.80,774.00,C,5.875,360,1
36,663,5.875,238652.05,SDQ,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,85.716922051,780.33,202.40,873.00,C,5.875,360,1
35,652,6.125,235101.29,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,59.277097093,579.67,184.63,574.00,R,6.125,360,1
35,652,6.125,232728.81,DEL,9,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,60.361278108,574.33,203.70,611.67,R,6.125,360,1
35,652,6.125,231913.52,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,60.406302266,619.33,203.83,626.00,R,6.125,360,1
35,652,6.125,230245.1,DEL,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,61.18977169,707.33,202.17,752.00,R,6.125,360,1
60,629,5.875,299117.38,SDQ,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,72.205117872,618.00,182.07,657.67,C,5.875,360,1
32,663,6.375,183905.32,SDQ,8.3,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,87.864370232,525.67,169.53,538.67,B,6.375,360,1
49,664,5.5,146065.26,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,92.884321945,739.33,201.80,774.00,R,5.5,360,2
49,664,5.5,145464.76,DEL,8.1,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,91.123454709,780.33,202.40,873.00,R,5.5,360,2
49,664,5.5,144855.96,DEL,7.7,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,89.288614365,908.00,202.27,915.00,R,5.5,360,2
49,664,5.5,144651.16,DEL,7.7,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,87.24007917,953.33,203.60,952.00,R,5.5,360,2
49,664,5.5,143613,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,83.733814367,868.00,203.97,985.67,R,5.5,360,2
49,664,5.5,142978.62,PPY,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,81.176536734,882.33,204.17,988.33,R,5.5,360,2
47,663,6.125,355429.22,DEL,7.3,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,89.884991289,663.00,178.03,638.67,C,6.125,360,2
47,663,6.125,354157.23,CUR,8.7,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,92.549643417,525.67,169.53,538.67,C,6.125,360,2
47,663,6.125,350155.27,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,91.955990153,567.67,176.90,623.33,C,6.125,360,2
47,663,6.125,348802.11,DEL,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,92.905648858,618.00,182.07,657.67,C,6.125,360,2
47,663,6.125,351895.34,DEL,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,93.8189586,602.00,184.23,599.67,C,6.125,360,2
47,663,4,349933.65,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,95.060585267,579.67,184.63,574.00,C,6.125,360,2
47,663,4,348619.12,DEL,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,95.33812993,542.33,188.00,583.33,C,6.125,360,2
41,638,6.875,71612.42,SDQ,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,51.888716729,602.00,184.23,599.67,R,6.875,360,1
50,666,5.125,340322.3,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,70.783804032,579.67,184.63,574.00,R,5.125,360,1
44,621,6.125,174013.64,DEL,9.4,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,83.38999931,534.33,171.33,559.33,C,6.125,360,1
44,621,6.125,173467.27,DEL,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,82.805248978,588.33,173.87,606.67,C,6.125,360,1
44,621,6.125,173098.37,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,82.705568698,567.67,176.90,623.33,C,6.125,360,1
44,621,6.125,177703.07,DEL,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,85.91949206,602.00,184.23,599.67,C,6.125,360,1
44,621,6.125,176884.91,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,86.998932963,579.67,184.63,574.00,C,6.125,360,1
44,621,6.125,176477.77,CUR,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,87.861003288,542.33,188.00,583.33,C,6.125,360,1
28,650,6.625,85642.3,CUR,4.7,2007Q3,0.03637,0.16667,0.72%,0,0.00542,1.00543,2.22%,2.19%,0.0054033584,96.486763668,"1,289.00",173.67,"1,314.33",C,6.625,240,1
28,650,6.625,77344.9,CUR,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,108.91770699,542.33,188.00,583.33,C,6.625,240,1
28,650,6.625,69737.77,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,90.47315266,868.00,203.97,985.67,C,6.625,240,1
28,650,6.625,68914.03,CUR,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,87.126349052,882.33,204.17,988.33,C,6.625,240,1
46,663,4.875,328301.05,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,71.670467126,"1,246.00",187.07,"1,252.67",C,4.875,360,1
46,663,4.875,325607.31,CUR,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,69.301651503,"1,172.00",193.13,"1,263.33",C,4.875,360,1
46,663,4.875,312635.33,CUR,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,60.108865274,"1,287.67",199.43,"1,424.67",C,4.875,360,1
38,624,4.875,120443.23,DEL,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,46.353511884,"1,049.33",200.43,"1,074.33",C,4.875,360,2
38,624,4.875,120045.08,DEL,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,45.716673383,977.00,191.53,"1,084.33",C,4.875,360,2
38,624,4.875,119239.03,PPY,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,44.983328753,"1,158.00",193.03,"1,271.33",C,4.875,360,2
39,648,4.5,170701.06,CUR,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,73.474947779,908.00,202.27,915.00,C,4.5,360,2
39,648,4.5,155545.91,CUR,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,50.264388809,"1,181.33",194.03,"1,277.00",C,4.5,360,2
39,648,4.5,148131.89,CUR,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,43.979034973,"1,287.67",199.43,"1,424.67",C,4.5,360,2
50,668,7,127852.29,SDQ,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,104.04636698,588.33,173.87,606.67,C,7,360,1
50,628,7.25,130535.77,CUR,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,92.091524505,542.33,188.00,583.33,B,7.25,360,2
46,636,6.125,194738.5,SDQ,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,95.157152835,567.67,176.90,623.33,C,6.125,360,1
36,610,5.875,344706.29,CUR,9.4,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,96.524333319,534.33,171.33,559.33,R,5.875,360,2
36,610,5.875,341755.3,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,95.41440716,567.67,176.90,623.33,R,5.875,360,2
36,610,5.875,340493.64,DEL,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,96.699941355,618.00,182.07,657.67,R,5.875,360,2
36,610,5.875,339213.35,SDQ,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,95.835547861,602.00,184.23,599.67,R,5.875,360,2
39,653,4.375,152475.99,CUR,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,87.378003097,934.00,205.50,"1,027.33",C,4.375,360,1
39,653,4.375,143464,CUR,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,70.368882437,"1,172.00",193.13,"1,263.33",C,4.375,360,1
39,653,4.375,141964.05,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,67.291973087,"1,251.67",195.70,"1,316.67",C,4.375,360,1
39,653,4.375,137262.57,CUR,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,61.378734328,"1,256.67",201.37,"1,313.67",C,4.375,360,1
33,630,5.375,128989.63,CUR,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,71.248320193,908.00,202.27,915.00,B,5.375,360,2
42,641,5.625,111224.65,CUR,6.7,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,66.872114324,"1,009.00",201.90,"1,026.00",C,5.625,360,1
42,641,5.625,110335.93,CUR,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,65.097252062,987.00,208.20,"1,039.33",C,5.625,360,1
42,641,5.625,107980.94,DEL,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,60.122025141,"1,166.67",191.63,"1,149.00",C,5.625,360,1
42,641,5.625,107656.98,DEL,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,59.007893298,"1,125.33",185.57,"1,204.00",C,5.625,360,1
49,592,5.75,177756.81,CUR,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,83.333548801,542.33,188.00,583.33,C,5.75,360,1
49,592,5.75,176694.93,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,84.141738658,574.33,203.70,611.67,C,5.75,360,1
49,592,5.75,176045.51,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,84.553746859,619.33,203.83,626.00,C,5.75,360,1
49,592,5.75,172750.55,DEL,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,79.068599871,908.00,202.27,915.00,C,5.75,360,1
49,592,5.75,171567.58,DEL,7.5,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,76.195826855,953.33,203.60,952.00,C,5.75,360,1
49,592,5.75,171086.41,CUR,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,73.891418402,868.00,203.97,985.67,C,5.75,360,1
49,592,5.75,169354.87,CUR,6.7,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,70.057800034,"1,009.00",201.90,"1,026.00",C,5.75,360,1
49,592,5.75,165762.22,DEL,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,65.681126893,"1,049.33",200.43,"1,074.33",C,5.75,360,1
49,592,5.75,164846.31,DEL,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,64.634482689,977.00,191.53,"1,084.33",C,5.75,360,1
39,624,6.25,293452.14,CUR,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,100.25256726,542.33,188.00,583.33,B,6.25,360,2
50,640,6,270125.23,CUR,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,100.53017458,574.33,203.70,611.67,R,6,360,2
50,640,6,267167.46,DEL,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,100.83534528,707.33,202.17,752.00,R,6,360,2
50,640,6,266491.95,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,98.354495987,739.33,201.80,774.00,R,6,360,2
63,666,6.375,271760.45,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,94.51569975,567.67,176.90,623.33,R,6.375,360,1
63,666,6.375,271427.39,SDQ,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,95.744763549,618.00,182.07,657.67,R,6.375,360,1
38,665,6.125,333560.66,DEL,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,65.270737208,588.33,173.87,606.67,R,6.125,360,2
28,665,6.5,85478.04,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,65.948274311,582.33,195.90,567.00,R,6.5,120,2
41,657,4.25,233573.93,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,64.664988191,"1,157.33",187.07,"1,226.00",R,4.25,360,1
41,657,4.25,232539.53,DEL,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,63.365757415,"1,246.00",187.07,"1,252.67",R,4.25,360,1
41,657,4.25,231494.11,CUR,4.4,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,62.283361434,"1,224.67",191.27,"1,281.33",R,4.25,360,1
