Dti,Cscore_b,Curr_rte,Act_upb,Next_stat,UMP,yqtr,QGT_UMP,QDT_UMP,AG_UMP,lagging_UMP,QGT_GDP,QRT_GDP,AG_GDP,GDP_Annual_Rate,Ggr,CLTV,HS,PPI,Permits,Orig_chn,Orig_rt,Orig_trm,Num_bo
38,716,4.375,100870.54,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,87.058970628,739.33,201.80,774.00,C,4.375,360,1
25,798,3.25,94195.65,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,30.979834091,"1,204.00",199.70,"1,316.00",C,3.25,180,2
40,715,4.875,489201.89,DEL,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,36.656014266,542.33,188.00,583.33,C,4.875,360,1
40,715,4.875,487217.88,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,36.979973517,582.33,195.90,567.00,C,4.875,360,1
47,750,4.5,177018.08,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,48.866099331,579.67,184.63,574.00,B,4.5,180,1
4,786,4.625,,CUR,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,45.899314305,588.33,173.87,606.67,C,4.625,360,2
52,740,7.125,344074.8,CUR,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,93.411174452,534.33,171.33,559.33,B,7.125,360,1
52,740,7.125,342055.45,SDQ,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,92.963387547,567.67,176.90,623.33,B,7.125,360,1
50,746,4.75,,CUR,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,78.827083263,588.33,173.87,606.67,B,4.75,360,1
50,746,4.75,239589.84,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,80.114952798,579.67,184.63,574.00,B,4.75,360,1
27,784,4.375,306334.11,CUR,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,57.75717349,"1,166.67",191.63,"1,149.00",R,4.375,360,2
43,680,5.5,49061.59,CUR,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,38.401157178,"1,030.67",207.13,"1,066.67",R,5.5,360,2
43,732,4.625,116752.73,DEL,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,78.267079432,"1,030.67",207.13,"1,066.67",C,4.625,360,2
43,732,4.625,116239.78,DEL,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,76.919961654,"1,049.33",200.43,"1,074.33",C,4.625,360,2
43,732,4.625,115720.88,PPY,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,75.775011947,977.00,191.53,"1,084.33",C,4.625,360,2
13,786,4,81771.02,DEL,3.8,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,50.119402974,"1,240.33",203.77,"1,293.00",R,4,360,2
13,786,4,81448.38,DEL,3.7,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,49.454883074,"1,176.00",202.63,"1,306.67",R,4,360,2
13,786,4,80796.62,SDQ,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,48.740865538,"1,204.00",199.70,"1,316.00",R,4,360,2
34,784,3.375,288854.35,CUR,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,76.007654049,"1,140.00",182.00,"1,157.33",C,3.375,180,2
26,755,4.25,321739.86,DEL,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,77.274623801,977.00,191.53,"1,084.33",R,4.25,360,1
26,755,4.25,320829.47,CUR,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,76.332446969,"1,158.00",193.03,"1,271.33",R,4.25,360,1
39,750,4.5,399242.49,DEL,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,51.23385569,882.33,204.17,988.33,C,4.5,360,1
39,750,4.5,393598,CUR,6.9,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,49.534776486,"1,009.00",201.90,"1,026.00",C,4.5,360,1
49,707,5.875,183444.94,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,86.9523763,567.67,176.90,623.33,R,5.875,360,1
44,816,4,114015.05,DEL,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,26.699066015,"1,256.67",201.37,"1,313.67",C,4,360,2
44,816,4,113003.48,CUR,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,26.220964204,"1,287.67",199.43,"1,424.67",C,4,360,2
53,733,6.625,334666.7,DEL,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,97.524913651,588.33,173.87,606.67,C,6.625,360,2
53,733,6.625,333708.72,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,97.304911497,567.67,176.90,623.33,C,6.625,360,2
53,733,6.625,329714.55,CUR,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,100.11551552,542.33,188.00,583.33,C,6.625,360,2
42,683,3.625,211538.57,DEL,4.6,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,48.544829239,"1,224.67",191.27,"1,281.33",R,3.625,360,1
42,683,3.625,210236.55,DEL,4.4,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,47.659461713,"1,172.00",193.13,"1,263.33",R,3.625,360,1
42,683,3.625,208922.7,DEL,4.4,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,46.633674591,"1,181.33",194.03,"1,277.00",R,3.625,360,1
42,683,3.625,207596.9,CUR,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,45.564130669,"1,251.67",195.70,"1,316.67",R,3.625,360,1
42,683,3.625,204909.05,CUR,3.8,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,43.699891869,"1,264.33",202.57,"1,344.67",R,3.625,360,1
45,672,4.25,374862.12,SDQ,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,45.956282008,"1,251.67",195.70,"1,316.67",C,4.25,360,1
44,750,4.5,90925.36,DEL,4.4,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,55.065881565,"1,172.00",193.13,"1,263.33",C,4.5,360,1
44,750,4.5,90328.04,DEL,4.4,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,53.8633363,"1,181.33",194.03,"1,277.00",C,4.5,360,1
44,750,4.5,90026.01,PPY,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,52.786988041,"1,251.67",195.70,"1,316.67",C,4.5,360,1
48,769,5.5,244581.4,CUR,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,76.984655926,780.33,202.40,873.00,C,5.5,360,1
48,769,5.5,240991.85,DEL,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,68.507770889,882.33,204.17,988.33,C,5.5,360,1
48,769,5.5,240043.27,DEL,6.7,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,67.068274209,"1,009.00",201.90,"1,026.00",C,5.5,360,1
48,769,5.5,239416.92,DEL,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,66.025880595,934.00,205.50,"1,027.33",C,5.5,360,1
31,675,6.5,170242.49,DEL,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,79.075079989,588.33,173.87,606.67,B,6.5,360,2
31,675,6.5,169744.76,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,78.891858555,567.67,176.90,623.33,B,6.5,360,2
31,675,6.5,169408.43,DEL,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,79.857275243,618.00,182.07,657.67,B,6.5,360,2
31,675,6.5,169068.45,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,79.773035162,602.00,184.23,599.67,B,6.5,360,2
31,675,4.625,164270.55,SDQ,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,81.899885823,707.33,202.17,752.00,B,6.5,360,2
44,704,4.25,187449.27,DEL,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,73.06680267,"1,172.00",193.13,"1,263.33",C,4.25,360,1
44,704,4.25,186515.49,CUR,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,71.483691357,"1,181.33",194.03,"1,277.00",C,4.25,360,1
43,758,5.5,85165.6,CUR,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,19.533899815,934.00,205.50,"1,027.33",R,5.5,360,2
49,710,5.875,306801.23,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,102.12487102,579.67,184.63,574.00,C,5.875,360,1
54,690,4.5,346804.48,DEL,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,80.029739327,602.00,184.23,599.67,C,4.5,360,2
54,690,4.5,345836.65,SDQ,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,81.315887029,579.67,184.63,574.00,C,4.5,360,2
35,734,3.625,125715.65,CUR,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,29.276557815,"1,181.33",194.03,"1,277.00",C,3.625,360,1
35,734,3.625,123434.86,CUR,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,27.528722003,"1,264.33",202.57,"1,344.67",C,3.625,360,1
15,745,4.125,301647.83,DEL,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,49.505246654,"1,251.67",195.70,"1,316.67",C,4.125,360,2
15,745,4.125,299797.15,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,48.4487242,"1,312.33",198.83,"1,370.67",C,4.125,360,2
15,745,4.125,297927.33,DEL,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,47.641724434,"1,264.33",202.57,"1,344.67",C,4.125,360,2
15,745,4.125,296038.16,DEL,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,46.870412576,"1,240.33",203.77,"1,293.00",C,4.125,360,2
15,745,4.125,294129.43,DEL,3.9,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,46.187021881,"1,176.00",202.63,"1,306.67",C,4.125,360,2
15,745,4.125,292200.96,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,45.558576108,"1,204.00",199.70,"1,316.00",C,4.125,360,2
29,743,3.875,228677.08,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,71.400337742,574.33,203.70,611.67,C,3.875,180,1
29,743,3.875,226710.95,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,71.39546652,619.33,203.83,626.00,C,3.875,180,1
29,743,3.875,223737.88,DEL,8.5,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,71.487191094,671.67,200.77,691.33,C,3.875,180,1
29,743,3.875,219728.78,DEL,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,69.576489662,707.33,202.17,752.00,C,3.875,180,1
29,743,3.875,217704.76,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,67.410009488,739.33,201.80,774.00,C,3.875,180,1
29,743,3.875,214644.16,DEL,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,65.587528577,780.33,202.40,873.00,C,3.875,180,1
29,743,3.875,211553.81,DEL,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,63.48859196,908.00,202.27,915.00,C,3.875,180,1
29,743,3.875,208433.42,DEL,7.5,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,60.695088617,953.33,203.60,952.00,C,3.875,180,1
29,743,3.875,205282.71,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,58.132780623,868.00,203.97,985.67,C,3.875,180,1
18,784,3.75,59093.2,CUR,5.6,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,72.86911035,"1,158.00",193.03,"1,271.33",C,3.75,180,1
21,813,3,85341.21,CUR,4.8,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,16.278942202,"1,163.00",185.37,"1,185.67",R,3,180,2
16,718,5,450865.67,SDQ,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,65.39334146,"1,030.67",207.13,"1,066.67",R,5,360,1
38,694,5.25,4717.48,DEL,3.7,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,8.0619633448,"1,176.00",202.63,"1,306.67",R,5.25,360,2
43,780,4,210016.16,CUR,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,58.485772878,"1,049.33",200.43,"1,074.33",B,4,360,1
29,753,6.125,104482.69,CUR,4.6,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,55.466617606,"1,224.67",191.27,"1,281.33",C,6.125,360,1
35,785,3.625,327097.81,CUR,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,60.263536229,977.00,191.53,"1,084.33",C,3.625,360,1
41,766,5.375,174484.93,DEL,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,65.30189562,582.33,195.90,567.00,C,5.375,360,1
41,766,5.375,174269.73,SDQ,9,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,65.433012132,574.33,203.70,611.67,C,5.375,360,1
29,788,4,241177.69,CUR,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,22.417326927,"1,251.67",195.70,"1,316.67",R,4,360,1
54,691,6.625,411190.31,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,97.183094505,567.67,176.90,623.33,R,6.625,360,2
54,691,6.625,410790.32,DEL,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,98.471762823,618.00,182.07,657.67,R,6.625,360,2
48,737,5,155814.21,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,95.713930623,579.67,184.63,574.00,R,5,360,1
36,734,3.375,1933.19,DEL,4.4,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,2.2535590457,"1,224.67",191.27,"1,281.33",R,3.375,120,1
62,696,6.5,238067.99,SDQ,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,79.783457174,707.33,202.17,752.00,R,6.5,360,2
38,786,4.625,168306.89,CUR,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,64.164601219,"1,030.67",207.13,"1,066.67",C,4.625,360,2
45,720,5.5,95518.77,DEL,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,60.988015151,"1,166.67",191.63,"1,149.00",C,5.5,360,2
45,720,5.5,95085.91,DEL,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,59.76588642,"1,125.33",185.57,"1,204.00",C,5.5,360,2
45,720,5.5,94647.07,DEL,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,58.941684405,"1,140.00",182.00,"1,157.33",C,5.5,360,2
45,720,5.5,94202.17,DEL,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,58.061662206,"1,163.00",185.37,"1,185.67",C,5.5,360,2
45,720,5.5,93751.12,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,56.906791931,"1,157.33",187.07,"1,226.00",C,5.5,360,2
44,795,4.375,258768.87,CUR,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,55.816580839,"1,158.00",193.03,"1,271.33",C,4.375,360,1
44,795,4.375,255226.78,CUR,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,52.960293199,"1,140.00",182.00,"1,157.33",C,4.375,360,1
40,677,4.5,273336.6,PPY,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,62.047847855,"1,246.00",187.07,"1,252.67",R,4.5,360,2
48,693,5.875,114501.58,DEL,8.1,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,105.49739167,780.33,202.40,873.00,B,5.875,360,1
60,689,5.75,,CUR,8.7,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,66.133964726,525.67,169.53,538.67,R,5.75,360,2
60,689,5.75,147710.92,CUR,6.7,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,56.733817044,"1,009.00",201.90,"1,026.00",R,5.75,360,2
53,686,5.75,290188.6,CUR,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,83.167178696,618.00,182.07,657.67,R,5.75,360,2
39,778,6,327490.96,DEL,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,100.4922482,588.33,173.87,606.67,R,6,360,1
17,794,5,291077.88,CUR,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,66.815500719,602.00,184.23,599.67,R,5,360,2
34,731,4.75,251269.63,CUR,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,72.586111283,"1,166.67",191.63,"1,149.00",R,4.75,360,2
34,731,4.75,230169.6,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,55.689392134,"1,204.00",199.70,"1,316.00",R,4.75,360,2
29,730,3.5,219301.6,PPY,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,44.868148452,"1,287.67",199.43,"1,424.67",R,3.5,360,1
39,711,3,187948.91,CUR,4.9,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,57.430568183,"1,157.33",187.07,"1,226.00",R,3,180,2
39,711,3,181446.15,CUR,4.6,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,53.797801995,"1,224.67",191.27,"1,281.33",R,3,180,2
38,763,4.5,116455.68,CUR,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,53.4654924,"1,251.67",195.70,"1,316.67",R,4.5,180,1
37,729,4.5,56632.93,DEL,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,49.706009292,"1,240.33",203.77,"1,293.00",R,4.5,240,1
37,729,4.5,56176.16,CUR,3.9,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,48.901514895,"1,176.00",202.63,"1,306.67",R,4.5,240,1
24,776,4.375,158835.77,DEL,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,54.543663894,"1,172.00",193.13,"1,263.33",C,4.375,360,2
24,776,4.375,158096.64,DEL,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,53.37948144,"1,181.33",194.03,"1,277.00",C,4.375,360,2
24,776,4.375,157599.38,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,52.299515216,"1,251.67",195.70,"1,316.67",C,4.375,360,2
27,735,6.875,211157.62,DEL,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,103.39333658,542.33,188.00,583.33,C,6.875,360,1
27,735,6.875,210566.71,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,104.43877453,582.33,195.90,567.00,C,6.875,360,1
36,738,5.875,236276.29,SDQ,6.8,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,93.566062798,663.00,178.03,638.67,R,5.875,360,1
44,678,4.25,394873.77,DEL,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,31.07192151,"1,163.00",185.37,"1,185.67",C,4.25,360,1
44,678,4.25,392908.19,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,30.448085297,"1,157.33",187.07,"1,226.00",C,4.25,360,1
44,678,4.25,390921.65,DEL,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,29.817527922,"1,246.00",187.07,"1,252.67",C,4.25,360,1
44,678,4.25,390254.77,SDQ,4.4,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,29.390325052,"1,224.67",191.27,"1,281.33",C,4.25,360,1
45,750,6.625,175995.31,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,94.022210745,567.67,176.90,623.33,C,6.625,360,1
45,750,6.625,175795.18,CUR,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,95.253290344,618.00,182.07,657.67,C,6.625,360,1
23,698,3.625,37458.67,CUR,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,70.12177896,"1,172.00",193.13,"1,263.33",C,3.625,180,1
62,686,6.75,479780.13,SDQ,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,94.628826734,534.33,171.33,559.33,C,6.75,360,1
44,772,4.25,151824.89,CUR,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,65.254346904,934.00,205.50,"1,027.33",C,4.25,360,2
44,772,4.25,145557.8,DEL,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,57.782203505,"1,125.33",185.57,"1,204.00",C,4.25,360,2
44,772,4.25,144814.19,DEL,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,56.957104971,"1,140.00",182.00,"1,157.33",C,4.25,360,2
44,772,4.25,144062.65,DEL,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,56.079143955,"1,163.00",185.37,"1,185.67",C,4.25,360,2
44,772,4.25,143303.1,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,54.936962404,"1,157.33",187.07,"1,226.00",C,4.25,360,2
